UserID,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,War,Musical,Documentary,IMAX,Western,Film-Noir
3106,1,0,0,2,0,3,3,2,0,2,0,0,1,1,0,0,0,0,0
3107,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3108,2,0,1,1,1,2,3,2,2,2,0,0,0,0,1,0,0,0,0
3109,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3110,8,0,0,5,2,4,6,9,1,3,1,0,7,1,0,0,0,0,0
3111,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
3112,2,1,1,3,0,1,6,4,4,2,0,1,4,0,1,0,1,0,1
3113,0,0,0,1,0,2,2,2,2,3,1,0,0,0,0,0,0,0,0
3114,1,0,0,5,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0
3115,1,2,2,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
3116,2,1,1,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
3117,0,0,2,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,0
3118,4,1,1,5,2,3,2,6,0,2,0,0,4,0,1,0,1,0,0
3119,1,0,0,2,1,1,1,2,2,2,0,0,0,1,0,0,0,0,0
3120,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
3121,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0
3123,1,0,0,0,0,0,1,3,1,1,0,0,3,0,0,0,0,0,0
3124,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3125,3,1,1,4,1,1,3,2,1,2,0,1,2,0,0,0,0,1,0
3126,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3127,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3128,1,0,0,4,1,2,3,2,3,3,2,0,2,1,0,0,0,0,0
3129,3,1,1,8,1,2,8,4,2,3,0,0,5,0,1,0,0,0,0
3130,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3131,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0
3133,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
3134,0,0,0,2,0,1,2,1,1,1,0,0,0,1,0,0,0,0,0
3135,0,0,0,1,1,1,2,2,1,2,0,0,2,1,0,0,0,0,0
3136,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
3137,1,0,0,1,0,1,3,1,0,1,1,0,0,1,0,0,0,0,0
3138,2,0,0,0,0,0,1,2,0,1,1,1,3,0,0,0,0,1,0
3139,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1
3140,2,1,1,4,1,2,4,6,3,5,2,2,7,2,1,0,0,0,0
3141,1,0,0,3,1,3,3,1,0,0,0,0,0,1,0,0,0,0,0
3142,0,0,0,1,0,0,1,0,2,1,0,1,0,1,0,0,0,0,0
3143,2,0,0,3,1,0,2,1,2,3,0,1,2,0,0,0,0,1,1
3144,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3145,2,1,1,0,0,0,2,1,2,2,1,2,1,0,1,0,1,0,0
3146,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
3147,4,2,2,7,1,2,6,2,5,3,0,2,2,2,0,0,0,0,0
3148,2,0,1,6,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1
3149,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3151,2,1,2,4,3,2,3,1,1,3,1,2,0,1,1,0,0,0,0
3152,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3153,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3154,2,0,0,1,0,2,2,2,0,0,0,0,2,0,0,0,0,0,0
3155,1,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0
3156,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3157,3,0,0,6,2,0,0,6,1,3,1,1,4,0,1,0,0,0,0
3158,4,1,3,4,2,2,5,4,1,2,0,1,4,1,0,0,0,0,0
3159,3,1,1,6,1,1,2,3,5,3,0,1,2,0,0,0,0,0,0
3160,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3161,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
3162,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
3163,3,1,1,3,1,4,8,4,3,6,0,1,1,3,1,0,2,0,1
3164,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3165,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3166,2,0,1,2,0,0,1,2,2,2,0,1,1,0,0,0,0,0,1
3167,5,1,1,2,1,1,5,4,2,2,0,0,1,2,0,0,0,0,0
3169,3,0,0,0,0,0,2,5,0,3,0,0,5,0,0,0,0,1,0
3170,2,0,0,0,0,0,1,2,0,1,0,0,2,0,0,0,0,0,0
3172,2,1,1,2,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
3173,1,0,0,1,1,0,2,3,2,2,1,1,3,0,0,0,0,0,1
3174,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
3175,1,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0
3177,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3178,3,0,0,3,1,1,3,4,1,2,0,0,4,1,0,0,0,0,0
3179,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3180,2,0,0,5,1,1,5,2,1,1,2,0,3,1,1,0,0,0,0
3181,1,0,0,0,0,1,0,1,1,2,0,2,0,0,0,0,0,0,1
3182,2,0,0,6,0,0,1,6,0,0,2,0,5,0,0,0,0,0,0
3183,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3184,1,0,0,1,0,2,2,1,0,1,0,0,1,0,0,0,0,0,0
3185,2,0,0,3,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0
3186,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
3187,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3188,0,0,0,2,0,1,2,0,1,1,0,0,0,1,0,0,0,0,0
3189,2,0,0,3,0,1,3,5,2,3,0,0,1,0,0,0,0,0,0
3190,2,0,0,1,0,0,2,2,1,2,1,1,3,0,0,0,0,0,0
3191,0,0,0,2,0,2,3,3,2,2,0,0,1,1,0,0,0,0,0
3192,5,2,2,3,1,0,2,2,1,2,0,0,3,0,0,0,0,0,0
3193,3,1,1,4,1,1,2,3,2,1,0,2,3,0,0,0,0,0,0
3194,1,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0
3195,1,0,0,1,0,0,1,1,2,1,0,1,1,0,0,0,0,0,0
3196,2,0,1,4,1,3,0,3,0,1,1,0,2,0,0,0,0,0,0
3197,1,0,0,1,1,2,1,1,1,2,0,1,0,0,0,0,0,0,1
3198,0,0,0,3,0,0,1,2,0,0,0,0,1,1,0,0,0,1,0
3199,2,0,0,0,0,0,2,2,0,2,0,0,1,0,0,0,1,0,0
3200,2,0,0,1,1,3,3,1,1,1,0,1,0,0,0,0,1,0,1
3201,1,0,0,3,0,2,3,4,2,5,0,0,1,0,0,0,0,0,0
3202,2,1,1,3,3,3,4,3,1,3,1,1,0,0,1,0,1,0,0
3203,3,1,1,2,0,1,2,3,3,4,1,0,2,0,0,0,0,0,0
3205,2,1,1,3,0,2,1,0,1,1,0,1,0,1,1,0,1,0,1
3206,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3207,1,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0
3208,4,0,0,6,2,1,6,7,3,3,1,1,2,2,0,0,0,1,0
3209,0,0,0,1,0,0,3,3,2,1,0,0,1,1,0,0,0,0,0
3210,0,0,0,2,0,1,1,0,2,2,0,1,0,0,0,0,0,0,1
3211,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1
3212,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
3213,0,0,0,1,0,1,2,2,0,0,0,1,0,1,0,0,0,0,0
3214,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3215,0,1,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
3216,3,1,1,3,1,1,4,4,1,3,1,0,4,1,1,0,0,1,0
3217,0,0,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0
3218,1,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0
3219,2,1,1,6,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0
3220,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0
3221,0,0,1,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0
3222,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
3223,1,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
3224,3,0,1,3,1,4,7,5,4,8,3,2,3,0,0,0,0,0,0
3225,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3226,2,0,0,0,0,0,1,3,0,2,0,0,3,0,0,0,0,0,0
3227,6,2,2,6,3,4,8,2,0,2,0,0,0,1,0,0,1,0,0
3228,2,1,0,2,1,0,2,4,1,2,0,0,4,0,1,0,0,0,0
3229,2,0,0,1,0,0,2,3,2,2,0,0,1,0,0,0,0,0,0
3230,2,0,0,0,0,0,0,2,1,3,0,2,2,0,0,0,0,0,1
3231,1,0,1,1,1,1,2,1,2,1,1,0,2,0,0,0,0,0,0
3232,0,0,0,5,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0
3233,1,0,0,1,0,2,1,1,2,4,1,3,0,0,0,0,0,0,0
3234,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3235,1,0,0,3,0,1,2,1,0,1,1,0,2,0,0,0,0,0,0
3237,2,1,1,4,3,2,0,1,1,1,1,0,0,0,0,0,0,0,0
3238,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3239,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
3240,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0
3241,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
3242,6,1,1,4,2,3,2,7,1,2,1,0,4,0,0,0,0,1,0
3243,4,0,0,6,1,5,5,5,1,3,1,1,0,2,0,0,0,0,0
3245,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3246,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3247,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
3248,3,0,1,2,1,0,1,1,1,2,0,0,2,0,1,0,0,0,0
3249,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3250,0,1,0,3,0,0,1,0,3,1,0,1,0,0,1,0,0,0,0
3252,1,0,0,1,0,1,1,2,0,1,0,0,1,0,0,0,0,0,0
3253,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
3255,0,0,0,1,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0
3256,2,0,0,1,0,0,2,1,1,1,0,1,2,0,0,0,0,0,0
3257,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1
3259,5,0,0,5,2,2,5,7,1,4,0,1,3,1,0,0,0,0,0
3260,3,0,0,5,2,3,4,2,1,1,0,1,2,1,0,0,0,0,0
3261,2,0,1,8,2,2,4,1,3,5,1,0,2,1,2,0,0,0,0
3262,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3263,1,0,0,3,0,0,1,4,2,4,1,1,1,2,1,0,0,0,0
3264,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3265,3,0,0,3,2,0,7,5,1,3,1,1,3,2,0,0,0,0,0
3266,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0
3267,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3268,2,0,0,0,0,0,1,3,2,4,2,3,2,0,0,0,0,0,0
3269,2,0,1,3,1,1,2,2,1,0,1,0,1,0,0,0,0,0,0
3270,0,0,0,2,0,0,3,2,4,3,0,2,0,0,0,0,0,0,0
3271,5,1,1,3,1,1,3,4,1,2,3,0,4,1,0,0,0,0,0
3272,3,0,1,4,1,2,6,5,2,2,0,1,2,3,0,0,0,1,0
3274,4,1,1,3,1,0,1,4,2,3,0,2,6,0,0,0,0,0,0
3276,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3277,1,0,1,0,2,1,3,0,0,0,0,0,0,1,1,0,0,0,0
3278,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3279,2,0,0,1,0,0,1,2,0,1,0,1,3,1,0,0,0,0,0
3280,4,0,1,6,3,4,7,4,2,4,3,2,2,0,1,0,0,0,0
3281,1,0,0,3,0,0,2,4,4,3,0,0,2,0,0,0,0,0,0
3282,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
3283,2,0,0,1,0,0,2,3,1,2,0,0,4,0,0,0,0,0,0
3284,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3285,3,1,1,5,1,3,7,3,5,3,3,0,2,0,1,0,2,0,0
3286,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
3287,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3288,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
3289,1,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0
3290,1,0,0,1,1,1,1,1,0,1,1,1,2,1,0,0,0,0,0
3292,4,0,1,4,2,2,4,7,2,2,1,0,2,1,1,0,0,0,0
3294,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3295,0,1,0,2,0,1,2,0,0,1,1,0,0,1,1,0,0,0,0
3297,1,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0
3299,3,0,0,3,0,0,4,4,2,0,0,0,2,1,0,0,0,1,0
3300,3,0,0,4,0,2,6,4,4,1,0,1,4,1,0,0,0,0,0
3301,0,0,0,1,0,1,4,1,1,1,0,2,0,1,0,0,0,0,0
3302,1,0,0,1,0,0,1,1,1,3,1,1,0,1,0,0,0,0,0
3303,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3304,1,1,1,0,0,0,6,0,2,1,2,2,1,0,1,0,1,0,0
3305,1,0,0,0,0,2,1,2,1,2,0,0,1,0,0,0,0,0,0
3306,2,1,1,1,1,1,1,1,0,1,0,1,2,0,1,0,1,0,0
3308,5,1,2,5,2,5,3,3,2,5,0,2,1,0,0,0,0,1,0
3309,6,0,1,5,3,1,1,4,1,1,0,0,4,0,1,0,0,0,0
3310,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0
3311,5,1,1,7,1,3,9,5,5,5,0,2,5,4,0,0,0,0,0
3312,5,0,1,9,3,4,7,9,3,7,1,1,8,2,0,0,0,0,0
3313,3,0,1,4,2,4,7,7,4,5,0,1,4,3,1,0,0,0,0
3314,4,0,0,4,1,1,3,7,3,4,1,0,3,0,0,0,0,0,0
3315,2,0,0,3,1,2,0,4,2,3,0,0,3,0,0,0,0,0,0
3316,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0
3317,1,0,0,3,0,1,4,1,0,0,1,0,2,1,0,0,0,0,0
3318,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3320,3,1,2,2,1,1,2,2,0,1,0,0,1,0,2,0,1,1,0
3321,1,0,0,2,0,0,1,2,1,0,0,0,1,0,0,0,0,1,0
3322,0,0,0,0,0,0,1,1,2,2,0,1,0,0,0,0,0,0,0
3323,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3324,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
3325,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3326,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
3327,5,0,1,5,1,1,6,7,3,3,1,1,1,1,0,0,0,1,0
3328,1,0,0,2,1,1,2,2,1,0,1,0,1,0,0,0,0,1,0
3329,0,0,0,4,0,1,5,1,2,2,0,0,0,1,0,0,0,0,0
3330,1,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0
3331,2,0,0,2,0,0,3,2,2,2,0,1,1,0,0,0,0,0,0
3332,0,0,0,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
3333,2,1,0,3,0,1,4,1,1,2,2,0,2,1,1,0,0,0,0
3334,1,0,0,1,0,1,2,1,1,1,0,0,1,1,0,0,0,0,0
3335,1,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3336,5,3,3,5,1,1,5,3,2,3,0,3,1,1,1,0,1,0,1
3337,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,0,0,0,1
3338,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
3339,0,0,0,2,1,0,2,0,1,1,0,1,0,0,0,0,0,0,0
3340,0,0,0,1,0,1,2,0,1,1,0,1,0,1,0,0,0,0,1
3341,1,0,0,1,0,0,4,5,2,1,0,0,1,2,0,0,0,0,0
3342,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3343,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3344,2,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0
3345,3,1,1,4,2,2,2,2,1,3,0,0,0,2,0,0,0,0,0
3346,1,0,0,1,0,1,0,3,1,0,1,0,1,0,0,0,0,0,0
3347,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
3348,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3349,4,0,0,2,1,1,5,4,5,4,0,0,3,0,0,0,0,0,0
3350,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
3351,2,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
3352,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3353,4,1,1,2,1,0,3,3,2,2,1,0,4,1,0,0,0,0,0
3354,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
3355,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3356,2,0,0,2,1,2,7,2,1,1,0,0,3,2,0,0,0,0,0
3357,0,0,1,3,0,0,2,1,2,2,1,1,0,0,0,0,0,0,0
3358,3,0,0,3,1,2,4,3,1,1,0,0,1,0,0,0,0,0,0
3359,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
3360,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3361,8,0,1,1,1,2,1,9,0,4,1,0,7,1,1,0,0,1,0
3362,1,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3363,1,1,1,3,0,3,3,1,0,1,0,0,1,1,0,0,0,0,0
3364,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3365,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3366,2,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0
3367,1,0,0,2,1,0,3,3,1,1,1,0,2,1,0,0,0,1,0
3368,3,1,1,3,1,0,1,4,2,2,0,1,1,0,0,0,0,0,0
3369,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3370,2,0,1,5,1,1,6,3,2,2,0,0,1,2,0,0,0,0,0
3371,4,0,0,4,1,1,3,5,3,5,1,0,2,2,0,0,0,0,0
3374,2,0,0,1,1,1,1,1,1,2,0,2,1,0,0,0,1,0,0
3376,2,0,0,1,0,1,2,2,0,1,1,0,1,0,0,0,0,0,0
3377,1,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0
3378,4,1,1,3,1,3,3,4,0,4,1,0,4,0,1,0,0,0,0
3379,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3380,3,0,0,3,0,0,2,3,0,2,0,0,2,1,0,0,0,0,0
3382,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3383,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3384,2,0,0,3,0,2,1,0,1,0,0,0,0,1,0,0,1,0,0
3385,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3386,2,0,0,1,0,1,2,1,2,1,1,0,1,1,0,0,0,0,0
3387,0,0,0,2,0,0,3,0,5,4,1,1,0,1,0,0,0,0,1
3388,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3389,5,0,0,4,2,3,5,7,4,5,1,1,3,0,1,0,0,1,0
3390,1,1,1,3,0,3,1,0,1,0,1,0,0,1,0,0,0,0,0
3391,7,1,1,4,0,1,4,8,4,6,1,0,5,0,1,0,1,1,0
3392,0,0,0,1,1,1,2,0,2,2,0,2,0,0,0,0,0,0,0
3393,3,0,1,2,2,2,4,5,2,3,0,0,5,1,0,0,0,0,0
3394,3,0,0,1,1,1,5,7,2,7,4,4,5,0,0,0,0,0,0
3395,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3396,2,0,1,2,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0
3398,0,0,0,1,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0
3399,3,0,0,6,0,2,3,9,3,5,0,0,7,0,0,0,0,0,0
3400,2,0,0,2,0,1,2,5,3,3,1,2,3,0,1,0,0,0,1
3401,4,1,1,6,4,3,4,7,3,4,0,2,3,1,0,0,0,0,1
3402,1,0,0,4,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0
3403,3,1,1,3,1,0,5,1,1,1,0,0,1,1,1,0,1,0,0
3404,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3405,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
3406,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0
3407,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
3408,1,0,0,2,0,0,4,3,2,1,2,1,2,1,0,0,0,0,0
3409,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0
3410,5,0,1,4,2,3,8,5,0,4,1,2,10,0,0,0,0,0,0
3411,5,0,0,3,4,1,3,4,0,3,0,0,5,1,0,0,0,0,0
3412,4,0,0,4,3,3,9,7,2,7,2,2,2,1,0,0,0,0,0
3413,1,0,0,4,1,3,5,1,3,4,0,2,1,0,0,0,0,0,1
3414,3,1,1,4,3,3,2,1,1,1,0,1,2,0,0,0,0,0,1
3415,3,1,1,5,4,5,2,4,1,1,0,0,1,0,1,0,1,0,0
3416,6,0,0,4,1,1,3,3,2,2,1,1,4,0,0,0,0,0,0
3417,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3418,1,0,0,0,0,1,2,1,0,1,1,1,1,0,0,0,0,0,0
3419,2,0,0,3,0,3,6,2,2,1,0,0,3,0,0,0,0,0,0
3420,2,0,0,3,0,1,3,2,1,0,2,1,1,0,0,0,0,0,0
3422,4,0,0,4,2,3,4,5,1,3,1,0,3,0,0,0,0,0,0
3423,4,0,0,2,0,3,4,5,0,2,0,0,4,3,0,0,0,0,0
3424,2,1,1,3,1,4,7,2,1,2,0,0,1,2,0,0,0,0,0
3425,5,1,1,11,3,6,5,6,3,3,0,1,5,0,0,0,0,0,0
3426,2,0,0,0,0,0,2,1,0,1,1,0,3,0,0,0,0,0,0
3427,1,0,0,0,0,0,1,2,1,3,0,1,2,0,0,0,0,0,0
3428,0,0,1,2,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0
3430,4,1,1,4,0,0,6,6,4,6,2,1,3,1,0,0,0,0,0
3431,2,0,0,0,0,0,2,2,0,1,0,0,2,0,0,0,1,0,0
3432,0,0,0,4,0,0,1,5,1,1,0,0,3,0,1,0,0,0,0
3433,1,1,2,3,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0
3434,1,0,1,3,3,2,1,2,0,1,0,0,1,0,1,0,0,0,0
3435,3,0,0,3,0,4,4,1,1,1,0,1,1,0,0,0,0,0,0
3436,4,0,0,2,1,1,2,3,0,0,2,0,4,0,0,0,0,0,0
3437,1,1,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
3438,1,1,1,4,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0
3439,2,0,0,3,1,2,1,2,0,1,0,0,1,0,0,0,0,0,0
3440,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3441,4,0,0,2,1,3,4,4,1,5,0,0,3,0,0,0,0,0,0
3442,2,0,0,2,0,1,3,1,1,2,0,0,4,0,0,0,0,0,0
3443,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3445,1,1,1,3,1,0,1,1,1,1,0,1,1,0,2,0,0,0,1
3447,1,0,0,1,0,0,1,2,1,2,0,0,2,0,0,0,0,0,0
3448,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0
3449,1,0,2,3,1,1,2,1,0,0,0,1,0,1,1,0,0,0,0
3450,0,0,0,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0
3451,1,0,0,4,0,3,2,1,0,0,0,0,0,1,0,0,0,0,0
3452,0,0,1,5,0,0,5,1,3,1,0,0,0,1,0,0,0,0,0
3453,6,1,2,4,3,4,7,6,3,4,1,4,2,1,1,0,0,0,0
3454,5,2,2,5,2,1,3,6,4,4,0,1,1,0,0,0,1,0,0
3455,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
3457,2,1,1,1,0,0,5,2,2,2,1,0,0,2,0,0,0,0,0
3458,1,1,2,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0
3459,2,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0
3460,1,0,0,1,0,0,2,1,2,0,0,0,1,0,0,0,0,0,0
3461,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0
3462,4,0,0,4,1,2,6,7,0,3,0,1,5,1,0,0,0,0,0
3463,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3464,2,0,1,3,1,1,8,4,4,4,0,0,0,1,0,0,0,0,0
3465,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3466,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3467,1,0,0,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0
3468,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
3469,5,0,0,4,2,5,7,8,1,8,2,1,7,1,0,0,0,1,0
3470,3,1,1,4,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0
3471,6,1,1,1,0,0,6,7,2,7,0,3,4,2,1,0,1,0,0
3472,1,0,0,0,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0
3473,1,0,0,1,0,1,4,1,4,1,0,0,0,0,0,0,0,0,0
3474,0,0,0,2,0,1,4,1,2,2,0,0,1,0,0,0,0,2,0
