UserID,MovieID,Rating
5291,1394,5
82,593,5
1680,2987,5
1146,2455,3
2054,3175,5
1425,1923,4
105,260,5
4611,1307,4
5549,2628,3
5482,2710,3
2649,39,3
3630,2858,5
5453,2692,3
591,2000,3
3199,150,3
744,1291,3
4956,920,4
1611,1222,4
4242,316,5
1870,1673,1
2403,1197,4
6028,733,5
2641,2321,3
496,2716,5
5636,1393,4
5303,1090,4
2918,2395,4
3017,1307,5
1650,2396,5
5948,2100,4
6001,541,5
1315,2028,5
37,2791,5
5803,3175,1
5744,1213,5
514,3081,5
2295,1608,5
2572,2455,4
4352,1784,3
3669,608,4
2581,1307,5
1748,1259,4
4611,736,3
4089,1954,5
5277,858,4
2469,2599,4
5779,349,3
3014,2396,4
1430,2959,5
3751,912,5
1724,2797,4
3610,110,5
5359,1610,3
4416,2763,4
2247,3471,4
65,2000,4
1997,2396,4
1658,2985,5
3269,3421,3
4958,1,4
4757,2396,5
3201,3361,4
4541,2628,4
4298,3481,3
3312,1610,2
1320,1230,5
4337,1394,5
656,858,4
496,2396,5
3863,780,4
5842,2571,4
1592,2791,5
3539,923,5
4862,924,4
1344,3421,3
3262,2396,4
678,1090,3
4249,1210,4
4071,1358,5
1597,2640,4
5688,3421,1
5831,150,4
3929,541,5
4242,1500,4
5486,480,3
5302,3623,3
3013,2406,4
1109,648,3
4682,969,5
4337,47,5
5777,2324,5
2272,1206,4
2076,1784,4
5618,367,3
4889,2763,4
2636,527,4
4964,1136,5
1568,1704,5
3705,3702,3
4956,541,5
3913,1220,5
2555,260,4
1807,527,5
3539,589,4
327,1294,4
3143,2012,3
4022,2321,4
3489,2406,4
2989,780,2
5599,3481,4
3673,2011,4
1088,1961,4
5855,1961,5
106,377,3
5277,1954,3
3917,3176,3
1802,1240,4
255,3256,4
93,733,3
4499,1196,5
2280,1584,4
1858,110,5
5156,1358,5
4064,1307,3
746,858,5
5051,3147,5
2383,1259,4
2776,2406,3
634,2174,1
4276,1259,4
5641,1500,2
4535,1580,4
5832,3408,4
2102,1387,5
1578,2028,5
2968,3578,5
2116,1641,5
2095,2699,2
3248,296,4
1647,1544,3
948,2321,3
1086,1500,4
3399,1608,3
149,1500,4
2847,3448,3
4405,260,5
5530,919,5
2847,1304,3
2802,2628,4
1230,2406,3
2501,3081,3
637,1,5
5878,1200,3
5113,21,2
4149,457,4
127,2692,4
5114,2291,5
3999,2706,5
3983,2706,3
1272,2571,4
5429,2599,5
5337,2987,3
2206,1673,4
1812,920,2
980,1265,3
4682,2011,1
5060,2791,5
58,1358,5
699,593,5
3259,1127,4
844,1210,3
4048,1230,2
4303,318,4
3713,527,5
1721,2396,2
5110,593,4
1216,1247,5
3104,1089,5
957,1219,5
3033,2028,3
1879,780,5
5720,2302,2
3824,2000,4
475,1676,3
5824,2657,1
5386,2028,5
1127,1376,4
3232,1641,4
1120,3114,5
4167,919,4
2891,2355,4
4484,357,5
5310,3081,4
588,260,4
3975,1036,4
303,1094,4
1584,648,3
3035,1213,2
1246,3418,4
752,2174,2
796,969,4
428,1196,5
1099,457,3
4328,1500,4
651,1200,4
4983,3114,5
4537,357,3
15,2321,2
5530,2396,4
5641,3255,4
5107,111,4
2907,1193,3
1891,1394,3
4233,1136,4
1613,2710,4
4789,590,3
742,1573,5
2096,21,5
702,2174,2
48,32,4
4060,2355,4
4271,3256,4
5087,2321,3
3365,39,4
5843,1252,3
5621,3256,3
5568,1544,4
5567,908,5
693,377,5
1206,1580,3
1278,260,5
1164,2291,3
3716,2683,5
5504,3114,5
2697,3578,5
2014,1097,4
3112,364,3
1812,3481,5
2765,2115,4
5234,260,4
3830,3361,4
1939,1196,4
3919,1968,5
5343,1,5
4561,260,5
884,527,5
1437,1193,5
2106,2987,1
5636,3448,3
2383,588,4
4177,592,5
1481,593,5
2840,1544,3
5441,2011,3
3419,3471,4
1975,2858,4
1938,2916,4
3770,590,5
4055,1608,3
1937,3253,3
44,912,3
2395,1641,3
1232,1307,5
2744,3751,1
2941,2174,4
1563,589,3
1880,1517,2
204,2571,5
5455,480,4
1248,2000,2
567,1374,5
5142,1610,5
3125,3793,2
678,1258,3
5964,223,2
3374,32,4
1941,2916,4
42,1307,3
4621,1127,4
4808,1517,3
496,2997,3
4521,2985,4
2808,2640,4
1599,3176,4
4953,1252,4
1231,1258,4
5365,2997,5
5794,3253,3
699,1573,5
5613,1394,4
1448,3421,5
2509,1304,3
4018,1610,5
3726,260,5
649,1200,5
5225,608,4
2488,1961,5
1799,50,2
1901,2916,4
5427,1222,5
1489,1304,4
869,364,5
4800,1079,5
1501,150,4
1671,858,4
450,1270,5
4407,223,4
1830,2640,3
2481,923,5
1012,1097,4
4578,1393,4
3808,2406,4
5553,2455,3
1018,1954,5
1817,364,4
1858,2804,5
5667,858,5
195,3623,3
626,527,5
1473,1608,3
5787,480,4
1939,2985,4
1524,1240,4
2161,2762,3
3169,1304,5
5452,1517,2
624,1196,4
515,1094,4
376,589,4
816,1304,4
5548,1258,5
4043,2291,4
1995,2797,4
1207,1704,3
4808,1544,3
5492,1721,5
5185,1608,4
587,588,2
3720,1219,3
2125,3753,2
5113,1259,3
3940,3418,2
5263,1210,5
2862,969,3
3093,2395,5
3934,316,2
1203,21,4
4731,3253,4
5255,1090,5
1149,2683,2
2740,1270,5
2169,588,2
5530,50,5
2018,1258,4
3712,1584,4
424,356,4
4107,858,5
2446,858,5
5180,1036,5
1005,2396,4
4494,592,4
1489,2115,3
2691,2916,4
5668,3421,5
2173,1225,5
59,1653,3
1800,1089,5
5222,1608,4
3125,3671,5
1029,318,5
5056,1544,4
4728,2529,5
3735,1358,4
2566,39,4
2360,2716,4
696,1307,3
5273,2791,5
5692,2762,5
5841,356,5
4026,21,3
3816,1954,3
2748,1089,4
288,2571,5
3032,2194,4
49,1242,4
5158,1197,4
1812,2706,3
3521,588,5
702,1208,5
975,1036,3
3261,39,3
1271,1,5
2698,3481,5
2692,1610,4
5850,1219,2
3467,1258,5
5429,2791,4
3189,1196,5
233,1954,5
3490,2028,4
1440,318,4
5460,1270,4
4389,1968,4
5180,3114,4
1425,527,5
3312,457,2
4265,364,4
2895,2000,5
4758,1584,4
2020,3160,1
4006,1370,4
5319,2797,3
3648,1527,5
4810,1198,4
2663,110,4
5,2987,4
712,2628,3
4320,589,5
1663,318,5
326,1358,1
1122,2455,4
1880,608,4
2962,1242,3
3592,3255,4
4680,2997,4
5011,39,3
5980,1230,1
2194,1527,1
1725,2858,4
1704,1210,4
2257,1393,3
970,1968,5
789,2918,4
1442,595,1
4329,1917,5
911,1544,4
1837,2797,4
118,377,5
1284,1252,5
3840,920,5
225,50,5
3227,150,5
4345,1265,3
4523,1210,5
3195,2640,4
5995,1580,4
351,1704,5
4409,3114,5
5756,2396,5
5918,1961,3
3308,1704,5
2420,592,3
949,2194,3
1243,1641,4
4140,1278,4
4458,1136,5
4520,3623,3
1779,1544,1
1968,2858,2
3590,2000,5
3391,349,5
4689,480,4
95,2355,3
2092,1094,3
5359,356,5
80,2355,3
1413,1376,3
2015,2599,1
2522,1291,3
4814,2916,3
4166,595,5
406,648,3
48,2011,3
309,2987,3
2895,2268,4
2242,1653,5
1448,1307,5
2849,39,5
673,2640,2
2042,1230,3
3465,260,5
4215,908,5
5874,1393,3
2087,2791,4
3434,1073,3
2805,1265,2
350,21,3
3314,223,5
4579,1073,3
121,1198,5
2145,1527,5
4610,592,3
4514,50,5
5242,608,4
4218,3176,1
1938,457,4
1219,316,4
911,1610,5
708,1673,4
4030,608,4
4642,1288,3
1228,1208,5
6026,589,4
1491,1784,3
1076,587,5
4078,223,3
1949,593,5
4805,2699,3
4388,1307,5
3327,367,4
2110,34,3
5220,2406,4
791,1210,4
4766,3175,5
2140,1193,5
3201,608,5
4132,858,5
3890,2997,5
1887,1240,5
1737,2959,4
5957,2700,4
2840,2395,4
1317,920,5
2620,1610,5
1624,1270,1
1065,1617,5
591,2268,2
2994,2763,2
2484,1213,1
3147,3256,4
3780,1090,4
3848,2028,5
2131,2699,4
5889,3481,5
541,1270,3
271,3448,5
4448,1968,3
2749,3471,5
4370,593,5
5367,736,1
5753,3175,4
5824,1961,4
307,919,5
4344,2012,4
522,1610,4
1521,2858,4
2341,2858,3
2486,2396,4
2073,2657,1
1211,1527,2
1395,1220,4
2976,3361,3
4884,2455,4
1611,1356,2
2794,589,4
4889,1653,3
602,541,5
2758,2858,4
5096,2571,4
2778,1213,5
3471,1213,4
2871,2716,3
4956,21,4
4140,356,5
438,2706,4
1824,1270,3
1042,2628,2
5367,3176,3
2540,1584,4
1497,1304,4
1073,2692,4
1138,2324,5
1325,32,4
1866,1641,4
3995,1376,3
4334,3175,2
3193,589,4
3760,260,5
3715,595,5
4328,648,2
4796,34,4
2812,3253,4
4454,47,4
5673,1197,5
4083,1617,5
4504,1721,5
777,2000,3
3349,3418,3
1457,380,2
6025,1258,5
5429,1230,5
3796,1252,4
5170,2959,5
651,2706,1
2521,590,5
499,969,5
2001,2700,2
1181,1307,3
3603,3418,1
1051,1193,1
3280,1641,4
5684,2997,5
3191,3481,4
971,1196,5
253,1617,4
1842,1222,4
3591,2710,1
5842,1374,3
2319,1196,4
4834,2706,3
3830,3751,4
4947,1917,1
1010,1676,4
366,1196,4
5055,3671,3
977,2395,3
2692,3255,4
5801,2396,3
1483,1097,2
1524,2797,4
3294,1291,5
2565,1387,5
1017,924,5
729,780,3
2102,2115,2
3961,2011,1
2849,1394,5
2288,1278,4
1265,2599,4
4005,1961,5
1645,2291,3
2631,2324,5
2484,541,4
1058,1544,3
4089,2455,4
3775,1127,5
2777,3176,2
3650,1517,4
3773,592,2
1941,260,5
2271,1127,5
337,3793,4
3964,356,2
5135,2011,4
3483,2291,2
1139,1610,5
6002,260,4
3264,3147,4
3679,1225,4
4509,2683,4
510,1097,2
5167,2455,2
2576,3256,4
1794,1222,3
3036,912,5
3770,39,5
948,457,4
2346,1197,5
3717,1374,4
2768,110,5
1022,2268,4
3097,593,5
1759,2916,4
4793,2997,2
5068,1954,4
4471,2395,5
1150,1641,3
787,608,5
2857,1073,3
1667,47,4
5527,2324,5
1542,593,5
2116,1222,5
2054,1127,5
5972,2985,4
655,1225,4
5222,780,4
5890,111,5
3001,3160,4
5740,750,4
5647,1196,5
6004,2355,3
2018,912,5
5345,1391,3
2857,3418,3
900,2762,4
2368,3176,4
5015,608,5
3599,2762,4
423,2858,1
2689,2571,5
5264,2011,4
3945,2115,3
2652,1641,3
1839,2628,4
3399,2000,4
5445,1376,1
5836,1278,4
2084,1573,3
729,1222,4
2114,1370,4
3269,1200,5
5663,356,5
4882,2174,3
3466,1221,5
5452,2762,2
3823,349,5
1635,356,3
4526,3471,5
540,1210,1
1264,2657,4
3271,1387,5
624,2985,4
1607,296,4
4957,1230,4
4981,1358,4
5141,2997,5
5321,648,1
225,364,4
2931,595,5
2247,1225,5
2449,3408,5
4271,2355,4
4291,2529,3
4819,3114,4
434,3751,5
5053,1391,4
4075,1136,5
4099,1358,4
4451,2396,2
3524,110,5
2462,3671,4
4906,912,5
2520,920,4
4028,3081,5
3029,1089,5
4603,592,3
4411,590,3
5404,2302,3
1873,1220,3
3756,364,5
3834,318,5
1101,780,4
3896,2028,5
4279,1220,3
4122,3160,5
2001,2706,3
1128,2858,5
3325,3408,4
817,2791,5
1853,2918,5
5163,1784,4
2223,1079,4
3452,2395,4
23,593,4
4371,2406,4
2390,1784,5
2107,1089,5
2665,1230,4
2243,1617,4
5212,1961,5
338,356,4
2993,1291,4
2479,1617,5
3058,1393,3
3180,356,3
5664,1387,5
4673,1094,5
1072,920,5
3137,356,3
5955,316,3
2030,2916,4
2757,457,2
3687,2012,2
3701,2987,4
3842,589,4
691,3114,4
1059,39,3
1599,593,4
5748,2762,5
2868,1527,5
3866,912,5
4426,2100,3
3055,1197,4
4615,3418,4
569,1500,4
3312,1225,2
3032,593,5
3538,2997,5
3630,1917,2
267,2028,4
2196,2706,4
1094,2762,5
1974,1376,4
2211,357,4
4816,608,4
2276,590,5
3357,593,5
1388,3176,5
3314,2916,4
5292,2858,5
1209,1258,3
3511,1136,5
3216,1356,3
5396,1240,5
3992,1356,4
3589,648,2
1347,47,5
5420,1210,4
4635,34,4
1011,2959,5
4023,1220,2
2933,1358,5
1218,1721,2
3768,110,5
3576,2396,1
5469,1036,4
4948,2716,4
2889,919,5
2739,2716,5
3370,2324,5
3315,1265,4
2140,480,4
549,1917,3
466,1784,4
4915,3114,4
4223,1270,5
1861,3255,3
1978,2012,4
1587,1222,5
236,1304,4
5659,2916,3
3711,318,5
2436,3256,4
2265,736,3
2279,2000,4
130,1580,5
1741,1206,4
1279,924,3
710,364,3
4012,2571,5
4026,349,3
1552,349,4
5071,318,5
5677,1573,3
195,1673,4
5787,2174,4
5236,595,2
1617,593,4
2784,2987,4
101,780,5
1010,480,3
4720,3147,5
3777,3671,3
1616,733,5
1333,3623,2
3285,2000,5
1360,2987,4
1698,3081,3
3424,2355,4
3419,1391,4
424,2174,4
3520,1732,4
3462,1584,2
5482,1079,4
3855,21,2
2161,356,2
2619,924,4
5224,2683,3
4932,1225,5
4361,1221,5
55,593,4
5779,1089,5
1969,1136,5
4036,1641,5
5001,1220,3
225,1079,4
1829,1197,3
1018,2406,4
2025,2115,4
308,1968,4
45,1923,1
2849,1304,5
4407,150,3
4173,2406,4
1837,1676,3
1639,364,5
1026,1252,5
3871,2012,2
1577,608,5
1421,111,4
1837,2997,3
181,1704,5
2304,919,5
4708,1304,5
2960,1089,4
3399,2268,4
1591,1394,5
2947,39,4
1264,2194,5
3487,3793,4
2866,296,4
773,1196,4
3940,2599,5
2105,1608,4
3551,1358,4
4361,32,4
3483,1210,5
6040,1,3
3644,527,4
5251,260,4
2544,1673,3
3408,1198,5
3475,1294,3
1057,1270,4
1748,1127,3
3114,2797,3
2745,736,4
2807,1097,3
4451,1193,4
3536,2987,2
4767,1097,4
5258,589,4
2271,1213,5
1530,527,5
2020,1732,3
6023,1573,5
4049,260,5
5759,1247,5
5507,2710,1
2191,377,2
1422,2791,4
1593,50,4
202,1079,5
3741,1307,5
4849,2710,3
2793,919,5
1921,480,4
4507,1196,5
163,1573,3
1817,2100,3
1291,111,5
18,1387,4
154,858,3
1637,1356,5
4396,2700,4
5755,969,5
224,1127,3
2250,1721,4
5373,110,5
3529,924,4
1368,2804,5
3326,3408,4
2659,50,5
4406,2716,4
413,32,3
2455,480,2
3193,2395,3
1767,50,4
2533,648,4
2874,541,4
6040,750,5
1861,593,4
3108,1213,5
2493,50,3
4517,1278,4
888,1573,5
198,1784,2
177,2174,5
1926,2291,4
967,2700,4
2380,2858,4
274,318,5
5349,357,5
5755,2000,3
5723,2699,2
869,587,5
2446,593,5
4700,3421,4
3581,1356,4
5190,260,5
1149,1225,4
1954,2396,4
351,2599,1
1790,3702,5
3310,50,5
284,1394,4
157,1094,4
2448,541,4
4521,1193,4
4877,318,4
3733,1259,3
814,260,5
3653,47,5
4039,3751,4
2576,2716,4
1825,2797,3
4114,527,3
3995,318,5
1635,3793,5
4018,2916,4
5636,2716,4
2291,919,5
5605,2599,2
324,588,4
2270,1721,4
4867,2395,5
2928,1641,4
3960,2355,4
3096,2455,3
812,2699,3
4041,3147,4
4876,593,3
3996,1214,4
3569,223,3
5823,1356,4
3940,34,5
832,1294,3
6020,1196,5
742,1127,4
4249,908,3
3813,1252,4
5801,2640,4
1184,21,4
2764,1213,4
385,2762,5
3491,1374,3
3884,110,3
3848,296,5
3816,908,5
3507,1923,4
713,1580,5
3768,150,5
3661,1278,5
4821,1090,4
5102,3448,5
3057,2918,5
899,2804,3
310,2858,5
3809,1242,4
5812,2302,5
5893,1210,4
4617,589,4
1324,2762,5
2099,1259,4
2304,3793,4
710,457,4
3670,2000,4
263,2321,3
4971,1294,5
1503,2918,3
1449,2115,2
2424,1097,5
403,1036,4
5819,377,5
4819,1242,5
5831,1197,5
1676,318,5
135,2692,5
2251,3361,5
5437,50,5
3345,1370,4
5868,3114,4
5062,2858,5
1758,3421,4
5397,2797,4
5970,260,4
3693,2529,3
3328,1265,4
4277,1356,4
3316,2762,4
5632,380,4
3057,1,3
3312,2640,3
1741,3418,5
3448,1721,5
6003,1094,5
5677,2000,4
4571,380,4
339,3471,5
1860,480,5
839,1200,5
2390,588,5
2771,593,4
2609,457,4
911,1225,4
5165,858,5
1684,2918,4
3239,223,3
4415,1387,3
4389,1208,4
949,3702,5
4817,1079,4
3154,3793,3
2921,3702,3
3299,3671,4
5880,1358,5
2175,2916,4
1031,1304,4
3327,1097,4
4411,2529,3
3931,1197,4
2439,587,4
5076,3176,4
3491,1307,4
2395,2959,2
2462,588,5
2489,1197,4
369,2396,5
697,1127,3
2188,2987,3
2072,587,4
2688,1198,4
3292,1573,3
2417,3114,5
4889,2918,5
5402,1079,3
1354,50,4
20,3527,4
3832,34,5
4745,50,5
3189,1608,4
2029,2987,3
4258,39,4
2271,3255,4
2519,1097,5
5378,110,4
2038,3418,4
5954,2710,3
293,593,3
2410,2804,3
4088,736,3
5312,1247,3
4473,733,4
5629,296,5
898,1196,5
2957,1197,5
1624,1197,1
1569,1193,5
2842,1673,3
5323,1270,2
1695,1653,4
2252,3114,4
3006,2710,2
4942,1527,3
3301,2028,3
5018,1954,5
3942,3081,4
3166,296,4
5480,364,5
2738,1213,5
2730,260,5
1551,377,4
1205,1265,5
118,2406,4
2501,2959,4
4309,733,5
1285,296,5
1246,2012,4
4785,1732,4
1542,1,4
3934,2797,3
1712,2321,4
3665,480,4
3033,1580,4
985,1036,5
1748,2406,3
1722,1127,5
1607,223,3
949,733,5
3620,318,5
3539,1617,5
2187,2302,3
2454,39,3
2251,736,3
3549,2406,5
1633,1544,3
660,1610,5
1441,1265,3
139,608,5
3080,111,5
4808,3623,2
1547,1784,4
3727,969,3
4147,3418,5
3232,1784,4
5949,110,4
1304,1968,3
5747,296,4
259,1242,5
3261,1136,5
1798,1608,3
3453,1370,4
1162,2100,3
3942,356,3
3378,2396,4
2569,1193,5
5170,2571,4
1551,39,4
1343,3421,5
1432,2683,3
1759,1917,4
4379,111,3
999,1213,5
3859,1580,4
5599,39,4
124,1544,3
3491,2710,4
445,2916,4
5726,1391,4
3715,2710,1
5493,1391,1
5654,1210,3
208,2716,2
6018,908,5
626,260,4
1087,1291,4
4138,1307,5
678,3671,5
4637,1090,5
4984,34,4
139,1307,5
1415,1,4
4670,3175,2
1726,2699,4
2446,1270,4
4095,457,4
6026,2916,4
4115,2918,4
4680,356,3
4014,2628,5
2572,1208,5
1329,780,5
4840,2683,5
2025,1917,4
2396,2324,5
5187,32,5
5349,1270,5
5814,1213,4
2928,858,5
359,2640,4
3225,1288,4
100,110,3
3462,780,4
4239,3702,4
4172,357,4
639,3751,3
5649,3578,4
1220,1,3
1342,377,4
4736,1208,3
623,589,5
2939,1200,4
5650,457,2
2395,1089,5
1721,367,4
1976,457,5
4060,296,4
1010,593,4
1825,1090,5
2264,2916,4
2153,150,4
2974,2396,4
5300,1732,5
2378,1917,5
2751,1097,4
5955,1610,4
2607,1094,5
3265,733,2
5428,1580,3
4214,2028,3
4284,349,3
5811,3081,2
3790,969,5
1125,2710,1
2529,1961,3
467,2000,3
1920,587,5
5964,2987,4
3014,1517,3
2810,356,4
4834,2571,4
5699,318,4
2504,3623,4
5306,1198,5
575,316,4
4401,750,5
1358,1270,3
485,1923,4
3464,111,5
4099,1394,3
3198,1208,5
1968,2959,3
6000,2763,3
330,1198,5
4774,21,3
3630,2997,5
713,480,5
1599,2174,1
4235,2762,5
2650,1294,5
2928,2628,2
4482,593,4
2263,3578,4
1145,858,1
1448,733,4
2926,457,4
3064,2396,2
3596,3418,5
2316,1270,3
822,2406,4
3532,2291,4
2681,1307,4
2008,260,3
22,3160,4
753,1258,4
692,1247,4
5786,2396,4
1150,2762,2
1099,380,4
2776,380,3
2082,3160,4
3271,3418,5
5850,1356,1
5648,260,5
2555,1291,4
4414,593,5
608,2700,2
1249,1270,4
4763,1252,4
1112,1247,4
4383,2858,5
2079,1610,5
3833,3527,3
1698,39,4
4322,21,3
4688,1307,4
5525,595,4
1883,3418,4
3205,969,5
314,2028,3
5911,1374,4
1146,2858,3
3022,592,3
975,2797,3
5210,223,3
4258,3114,5
5338,1396,4
1284,1265,3
4645,377,5
839,3623,3
3768,1220,5
3033,2916,4
5576,1225,3
1687,1270,5
5230,1220,4
151,377,2
5382,3623,3
3621,2291,4
2730,1517,5
3963,969,5
2341,2396,4
2050,1370,4
4735,608,4
5199,3623,2
3773,3471,5
4457,1304,5
7,648,4
3620,3418,2
5787,2011,4
2015,1222,4
1148,2791,5
5905,2985,2
4234,1219,4
509,364,4
4116,541,5
1131,1196,5
2611,1291,5
5841,2406,4
4808,1610,4
3013,1580,3
1695,3471,3
1321,1198,4
4911,1097,4
5397,2657,1
1490,1356,3
5826,1247,2
58,592,4
3705,2791,4
1840,1206,5
4279,1391,3
3617,924,3
5776,1196,5
4505,858,5
4893,260,5
307,1294,5
271,1544,3
801,1208,5
865,1580,3
1988,1573,2
3775,2858,2
1426,1396,5
5643,1917,3
5691,1079,4
5185,1213,3
2100,3448,4
4458,260,4
1599,1242,2
796,1196,4
1635,1219,5
1684,3253,4
4638,1,4
3079,3418,4
669,1584,3
5349,2355,3
5114,480,5
4037,3114,3
4932,1222,5
49,1580,3
1058,1090,4
3378,1258,2
4786,2640,4
5636,2291,3
3127,919,4
4150,50,5
4600,1222,3
4250,1220,3
4829,1240,4
5545,2985,4
1176,1079,5
2865,1036,4
2159,912,5
5701,590,5
3829,3175,3
5915,608,5
4028,2657,5
1628,648,3
2761,3256,4
1824,367,3
3289,527,5
772,1676,2
550,2699,2
5964,2710,5
5032,608,4
4732,1584,5
37,2396,4
2438,1608,5
909,110,3
3928,1968,3
3413,2571,5
176,1196,5
3469,2916,4
4590,1584,4
3728,2918,4
5294,1527,4
3576,356,5
4505,2763,5
4239,377,4
2060,356,5
1403,3160,3
638,3160,1
2683,2268,5
2804,2100,3
4356,1220,4
3219,1197,5
131,2797,4
3539,527,5
205,3481,5
591,1219,5
1284,296,5
5605,1617,3
3026,2011,3
3651,1089,5
4016,912,3
134,2763,3
4916,1198,2
2008,1265,5
3357,3176,3
1939,919,5
3313,2529,4
4250,1610,5
5432,50,5
5911,2012,3
3065,2710,2
4345,296,5
2770,356,5
1454,2028,5
1289,1197,5
2639,357,4
4604,47,2
1298,2959,4
4077,912,3
1121,1213,4
2878,3175,4
5104,1387,5
205,1252,5
3237,1,4
3145,457,5
3621,2571,4
82,3256,5
1242,2987,3
236,3751,4
239,1094,4
4858,593,5
2665,3527,4
4013,356,4
4541,2571,5
3841,3175,2
4094,1210,5
5111,2918,3
1796,527,5
739,1294,4
1696,1676,4
3513,3481,3
3017,3751,4
3894,1617,4
4040,780,2
2022,110,4
2349,527,4
3119,969,3
1596,2683,1
2796,1200,4
2411,541,5
4034,2797,4
1695,1676,4
718,3256,5
3949,920,5
3471,1544,2
4800,1242,4
5512,356,5
1141,2395,5
4784,357,5
5972,2858,5
2793,1219,4
131,2918,3
4122,1220,4
429,1225,3
6016,908,4
5689,1270,5
3884,2599,2
5156,3751,4
3457,457,2
2761,110,5
1579,2762,5
578,1704,3
1606,2987,5
3263,457,4
3768,1258,5
431,608,4
5204,1584,5
2793,1094,4
5290,920,3
1503,1259,5
1745,648,4
1884,1219,5
5812,1653,3
3040,589,5
2921,1193,4
1578,2916,4
1449,1387,5
5738,1210,4
480,1721,5
5531,349,4
648,1127,4
1816,1198,2
4227,1097,4
3746,541,5
672,858,5
4886,3527,4
4673,3160,4
3025,1265,5
3388,2804,5
2826,589,3
602,1097,5
43,2858,4
316,1196,5
5717,2012,2
2110,2000,4
1775,110,5
64,2710,4
2186,110,5
2255,1,5
2102,2997,4
4658,2028,5
3477,587,4
3410,3175,4
368,1544,3
3922,2797,2
6030,1396,5
2350,1220,4
5437,3623,2
2641,2997,4
509,2012,2
6015,34,4
2042,2115,3
3829,2700,4
729,1676,3
5177,34,4
3018,1608,3
152,1197,5
1059,1393,4
273,1608,4
4182,480,4
4461,2640,5
2360,1136,4
4868,2916,5
1820,3753,4
445,1917,4
4950,2529,4
3526,1200,5
2015,588,4
1356,2028,4
2116,3753,4
970,2763,4
5795,39,4
5963,1610,4
1579,1230,4
1996,1370,4
2462,780,4
4809,1265,4
4869,2791,2
3557,1580,3
949,1214,5
3998,480,5
5718,590,4
2202,588,1
4981,2791,3
5094,608,5
4904,3147,4
3410,2529,5
4793,1676,4
5437,3081,4
5852,349,3
6005,1387,3
3075,590,4
2238,1784,2
1611,1220,4
5684,1242,5
1787,1270,4
3441,380,2
4700,2100,1
2225,1197,4
4828,1210,5
5702,1252,5
5136,1376,4
5862,1197,5
5428,1221,5
5074,2918,4
442,2406,3
1390,260,3
2882,1307,4
4558,1127,4
1516,1923,5
3586,2710,3
3389,1304,4
518,1641,4
236,2000,3
2124,1610,4
2165,736,4
481,1240,5
3424,480,5
3071,2762,3
1961,1242,4
3823,21,4
4234,2716,4
1714,1617,4
1920,1265,3
1528,1214,4
1451,3418,4
4453,1356,4
855,2791,4
4704,733,1
1243,1573,3
1712,1544,5
2587,2763,3
2827,1240,4
5219,2858,5
5458,1225,4
3118,2599,5
551,1242,5
3490,364,2
338,357,4
36,608,5
5083,2291,2
4898,919,4
4836,593,5
4739,2396,4
3484,1304,4
2840,2804,2
1763,2791,4
549,736,1
3550,3481,4
1589,908,5
4272,1544,4
2980,1097,3
5070,1517,2
5493,1370,3
1109,318,5
4509,318,5
4882,2985,4
3624,2706,4
4494,2916,5
4138,924,3
5875,356,5
1124,912,5
5720,2804,4
2749,3753,3
5355,1225,4
2371,457,3
5636,1307,4
4526,2599,4
523,260,5
2507,1136,5
3454,2959,5
847,1259,5
3083,1961,5
2489,2571,3
5004,1259,5
5808,457,5
368,1265,5
4497,1221,4
5472,1291,4
2627,2011,2
1130,296,3
588,2115,3
4631,2706,5
3031,2100,4
1790,1376,5
1017,1961,4
5880,1307,5
587,1358,4
2532,590,3
3124,2291,3
1884,357,5
4382,2012,2
5283,32,5
1789,2683,4
1370,1220,5
159,2683,3
1274,2858,5
5685,2395,4
5201,110,3
2565,316,5
3837,3671,4
3420,2706,5
2994,2355,4
5954,2291,4
5709,1374,3
2010,1198,4
2986,1230,5
1119,2455,3
17,1240,5
804,1394,3
889,110,4
5710,2706,4
3567,1307,4
777,2100,3
3960,34,4
5931,1198,3
2098,2858,5
3721,2683,1
5754,2692,5
3329,2028,4
1124,2028,5
890,1704,3
2466,541,4
4226,3114,5
5604,3448,3
2402,1097,3
5884,592,5
1846,2716,4
5347,3160,5
2043,3114,1
78,2302,4
149,1676,3
677,1584,4
571,1527,5
3148,2791,3
3163,595,3
2875,1097,4
2507,969,5
1780,1036,4
1106,2858,2
2979,1721,3
1548,3175,4
3285,1500,5
5535,1213,4
3909,2763,4
3519,2455,3
1833,1673,3
2083,1196,5
1265,2692,4
3563,2858,5
102,2699,1
4945,1376,3
2590,1219,5
2897,2628,4
1151,1584,4
2706,1210,4
1586,1196,5
3526,47,4
4053,1079,5
3887,1196,5
1019,3255,2
2793,1073,5
2957,1307,5
5809,1036,3
5994,1610,4
1815,2291,4
3297,2763,5
309,296,4
4188,2628,4
4213,1584,3
2302,260,5
1202,3702,2
5645,260,5
148,1608,5
4715,2324,5
2380,3253,4
1333,588,4
4726,47,4
3485,1198,5
3474,1304,3
2425,356,2
5845,919,5
216,1127,3
4081,2355,4
646,457,3
757,377,4
3475,2959,3
4893,1200,5
151,1136,5
4058,736,4
494,1544,5
4354,1527,3
5491,3253,4
1958,1079,2
5104,3081,2
605,3147,5
3715,367,3
4965,3176,2
2293,1127,4
474,1288,3
3578,1393,4
4918,1374,4
4647,1219,5
4433,1252,4
