UserID,MovieID,Rating,actual_class,predicted_rating,predicted_class
3683,3527,4,Positive,0.6681293069407824,Negative
509,2324,5,Positive,0.7247471719846633,Negative
1494,1544,4,Positive,0.5867380775069707,Negative
2929,2916,4,Positive,0.7367800250165949,Negative
1889,349,3,Negative,0.6730075958151168,Negative
788,2115,2,Negative,0.8311635635234907,Negative
669,377,4,Positive,0.6730623901702136,Negative
1579,590,5,Positive,0.7090874758518075,Negative
5801,34,5,Positive,0.7627294238242215,Negative
546,3753,4,Positive,0.6251644360337029,Negative
533,2291,2,Negative,0.7117655932949598,Negative
2547,912,5,Positive,0.8341378350380851,Negative
1274,1252,5,Positive,0.8590014976846501,Negative
2459,1370,4,Positive,0.6719944798273109,Negative
5404,1704,5,Positive,0.827660206300003,Negative
3901,2987,4,Positive,0.7156955663942347,Negative
1851,923,5,Positive,0.8870911939418186,Negative
3666,110,5,Positive,1.3992706957157817,Negative
4396,3114,4,Positive,0.9448239812393007,Negative
5862,318,5,Positive,1.4788455182962748,Negative
2585,2321,2,Negative,0.7012478212771996,Negative
2985,1265,3,Negative,0.7689676953856969,Negative
4833,3421,2,Negative,0.7837917970668883,Negative
3874,3527,5,Positive,0.6681293069407824,Negative
4373,1247,4,Positive,0.8203867946516701,Negative
5376,1097,2,Negative,0.8321871525849307,Negative
2181,3081,4,Positive,0.6202053806060728,Negative
5864,1258,4,Positive,0.7952877517259923,Negative
599,356,3,Negative,0.7533603285994034,Negative
2106,593,4,Positive,1.4914026002189882,Negative
3073,110,4,Positive,1.3992706957157817,Negative
3887,1265,5,Positive,0.7689676953856969,Negative
5264,2395,4,Positive,0.8174257167909846,Negative
4190,912,3,Negative,0.8341378350380851,Negative
1407,1653,4,Positive,0.6612070244215629,Negative
3013,736,2,Negative,0.6361457842196526,Negative
1441,1580,3,Negative,1.0975768594646886,Negative
929,733,1,Negative,0.6934682129602485,Negative
3233,1258,4,Positive,0.7952877517259923,Negative
2800,1968,5,Positive,0.7790592779381684,Negative
556,1,4,Positive,0.797129428256218,Negative
1110,2396,5,Positive,0.9715660518102279,Negative
1419,1580,3,Negative,1.0975768594646886,Negative
4728,587,4,Positive,0.6447391216484832,Negative
4331,2000,5,Positive,0.7552804995661112,Negative
3085,356,5,Positive,0.7533603285994034,Negative
4816,2762,4,Positive,1.0568489430244752,Negative
5626,150,5,Positive,0.7985091786316526,Negative
2342,1673,4,Positive,0.7245680202329169,Negative
2306,1393,4,Positive,0.7588983311526017,Negative
2504,1210,5,Positive,1.5412759160016571,Positive
4840,588,5,Positive,0.659922548133115,Negative
1132,1214,5,Positive,1.0369600519597655,Negative
3761,1270,5,Positive,1.000770881493064,Negative
2382,3408,4,Positive,0.722189163721184,Negative
3441,457,4,Positive,0.8388314355714099,Negative
231,858,5,Positive,0.8700322704380661,Negative
1040,457,4,Positive,0.8388314355714099,Negative
2756,39,2,Negative,0.6918261954617296,Negative
4768,2028,4,Positive,1.5147498134208952,Positive
2177,457,4,Positive,0.8388314355714099,Negative
5982,110,4,Positive,1.3992706957157817,Negative
4843,1673,3,Negative,0.7245680202329169,Negative
1051,2000,3,Negative,0.7552804995661112,Negative
2510,2628,4,Positive,0.7793204671930763,Negative
2792,1608,3,Negative,0.6273136699769325,Negative
4837,2710,5,Positive,0.6968614002357212,Negative
4048,2763,3,Negative,0.6386093924953032,Negative
5520,2395,3,Negative,0.8174257167909846,Negative
1726,1196,5,Positive,1.7066354622055881,Positive
4162,2762,5,Positive,1.0568489430244752,Negative
5603,1270,3,Negative,1.000770881493064,Negative
5540,2571,5,Positive,1.3171215321607201,Negative
2192,1198,5,Positive,1.6311593158734736,Positive
6040,1394,3,Negative,0.8330838791780183,Negative
1192,2692,5,Positive,0.7100879286388562,Negative
3966,590,4,Positive,0.7090874758518075,Negative
843,908,5,Positive,0.8346630018183658,Negative
1217,1198,5,Positive,1.6311593158734736,Positive
5347,2683,4,Positive,0.7068357390556087,Negative
1101,1221,5,Positive,0.9252097301849512,Negative
5046,1036,5,Positive,0.8715971551331755,Negative
5046,1222,4,Positive,0.7819545650607745,Negative
710,318,4,Positive,1.4788455182962748,Negative
4140,1573,4,Positive,0.666000719882008,Negative
5915,2000,3,Negative,0.7552804995661112,Negative
18,1732,3,Negative,0.6839052826090569,Negative
1925,3081,3,Negative,0.6202053806060728,Negative
5031,1270,4,Positive,1.000770881493064,Negative
4980,1387,4,Positive,0.8115143138577771,Negative
3483,1573,3,Negative,0.666000719882008,Negative
3014,1214,2,Negative,1.0369600519597655,Negative
4466,1225,5,Positive,0.775058625426496,Negative
2122,2395,2,Negative,0.8174257167909846,Negative
5857,2628,5,Positive,0.7793204671930763,Negative
5907,908,5,Positive,0.8346630018183658,Negative
1554,920,4,Positive,0.7594779924117548,Negative
4898,593,4,Positive,1.4914026002189882,Negative
118,1544,2,Negative,0.5867380775069707,Negative
2177,589,4,Positive,1.557547702194516,Positive
4370,1673,4,Positive,0.7245680202329169,Negative
5397,908,4,Positive,0.8346630018183658,Negative
1896,2692,5,Positive,0.7100879286388562,Negative
4472,2763,5,Positive,0.6386093924953032,Negative
2778,1259,3,Negative,0.9036240376757124,Negative
5359,923,5,Positive,0.8870911939418186,Negative
3966,2716,4,Positive,0.9605440064134316,Negative
2303,608,5,Positive,1.3521071369432025,Negative
4296,2395,3,Negative,0.8174257167909846,Negative
3262,223,5,Positive,0.7394709755194876,Negative
2471,1259,2,Negative,0.9036240376757124,Negative
3140,1580,5,Positive,1.0975768594646886,Negative
240,1210,4,Positive,1.5412759160016571,Positive
4545,2628,5,Positive,0.7793204671930763,Negative
1812,1036,3,Negative,0.8715971551331755,Negative
3771,1676,2,Negative,0.6471383752717504,Negative
5997,1527,4,Positive,0.6026165753653019,Negative
3024,1396,4,Positive,0.615794051758915,Negative
4213,2011,4,Positive,0.6479576672829945,Negative
3948,1073,5,Positive,0.7686037605220867,Negative
6022,2194,5,Positive,0.7663785920851014,Negative
5743,34,4,Positive,0.7627294238242215,Negative
837,2571,1,Negative,1.3171215321607201,Negative
2108,2762,5,Positive,1.0568489430244752,Negative
337,2355,4,Positive,0.8122995907506542,Negative
65,1097,4,Positive,0.8321871525849307,Negative
1147,2291,3,Negative,0.7117655932949598,Negative
2009,2918,3,Negative,0.8352349379314801,Negative
4352,2640,2,Negative,0.6850651777792033,Negative
2663,2640,4,Positive,0.6850651777792033,Negative
5948,1225,5,Positive,0.775058625426496,Negative
2769,2804,5,Positive,0.8170383571357404,Negative
363,648,3,Negative,0.6770975915806517,Negative
133,3255,4,Positive,0.6801956429317723,Negative
3764,750,4,Positive,0.8934823200081277,Negative
4334,541,4,Positive,1.0420365183285198,Negative
657,2692,5,Positive,0.7100879286388562,Negative
4388,1394,4,Positive,0.8330838791780183,Negative
5530,2916,4,Positive,0.7367800250165949,Negative
2895,1954,5,Positive,0.7414728266666365,Negative
4384,1270,4,Positive,1.000770881493064,Negative
5797,1356,2,Negative,0.7424027828070539,Negative
624,1784,2,Negative,0.6837963703170322,Negative
2338,1214,5,Positive,1.0369600519597655,Negative
5404,1291,3,Negative,0.8539776115348351,Negative
3778,2858,4,Positive,1.4874872527632579,Negative
5090,1200,5,Positive,1.0397185357699934,Negative
2878,1376,5,Positive,0.7489293105470137,Negative
5874,480,3,Negative,1.2333626903449095,Negative
5884,1200,5,Positive,1.0397185357699934,Negative
3551,908,4,Positive,0.8346630018183658,Negative
5333,1917,4,Positive,0.6203901399034656,Negative
3103,110,3,Negative,1.3992706957157817,Negative
6011,2011,5,Positive,0.6479576672829945,Negative
3992,1376,4,Positive,0.7489293105470137,Negative
4779,919,4,Positive,0.795922407401794,Negative
1004,1198,5,Positive,1.6311593158734736,Positive
3410,3081,3,Negative,0.6202053806060728,Negative
4488,1197,4,Positive,0.9336602309732058,Negative
1949,2804,5,Positive,0.8170383571357404,Negative
4320,2571,5,Positive,1.3171215321607201,Negative
4897,912,5,Positive,0.8341378350380851,Negative
4800,527,5,Positive,1.4647199539378462,Negative
3387,3147,2,Negative,0.6975180360830403,Negative
2438,2599,5,Positive,0.782560687159407,Negative
1232,2791,4,Positive,0.8531150576405839,Negative
849,1,4,Positive,0.797129428256218,Negative
2239,356,5,Positive,0.7533603285994034,Negative
1692,50,5,Positive,1.2137771261886643,Negative
801,919,4,Positive,0.795922407401794,Negative
3147,296,5,Positive,1.245470971688344,Negative
3248,1270,3,Negative,1.000770881493064,Negative
5041,736,3,Negative,0.6361457842196526,Negative
2745,356,5,Positive,0.7533603285994034,Negative
1860,1391,1,Negative,0.6167311804568458,Negative
4447,2174,4,Positive,0.7485299395523525,Negative
2242,1376,3,Negative,0.7489293105470137,Negative
2938,2406,5,Positive,0.7193858657767835,Negative
2978,919,4,Positive,0.795922407401794,Negative
1579,3481,3,Negative,0.7163754449251024,Negative
5997,589,5,Positive,1.557547702194516,Positive
4051,2455,3,Negative,0.6488692790456231,Negative
2122,733,2,Negative,0.6934682129602485,Negative
529,2858,5,Positive,1.4874872527632579,Negative
1012,1396,3,Negative,0.615794051758915,Negative
2771,47,4,Positive,0.7192432729133096,Negative
4310,1222,5,Positive,0.7819545650607745,Negative
5722,1073,4,Positive,0.7686037605220867,Negative
2771,2529,3,Negative,0.6706273745792016,Negative
329,50,3,Negative,1.2137771261886643,Negative
2679,2302,4,Positive,0.667356552143896,Negative
1049,1527,3,Negative,0.6026165753653019,Negative
999,3256,3,Negative,0.6752505944411847,Negative
5312,2716,5,Positive,0.9605440064134316,Negative
3711,588,4,Positive,0.659922548133115,Negative
2233,1517,1,Negative,0.7500009008761814,Negative
953,356,5,Positive,0.7533603285994034,Negative
5738,2628,3,Negative,0.7793204671930763,Negative
2854,2797,4,Positive,0.7491865935467631,Negative
5769,2571,4,Positive,1.3171215321607201,Negative
4015,1278,4,Positive,0.7647614181290996,Negative
3306,1270,3,Negative,1.000770881493064,Negative
4681,1704,4,Positive,0.827660206300003,Negative
4732,1,4,Positive,0.797129428256218,Negative
231,1387,3,Negative,0.8115143138577771,Negative
5422,3253,2,Negative,0.7026883993160089,Negative
2720,1242,5,Positive,0.7558796141636851,Negative
1232,2700,4,Positive,0.722485390291717,Negative
1191,1094,4,Positive,0.7379995692493264,Negative
918,1784,2,Negative,0.6837963703170322,Negative
2841,2321,5,Positive,0.7012478212771996,Negative
4344,919,4,Positive,0.795922407401794,Negative
1632,3253,2,Negative,0.7026883993160089,Negative
4656,380,3,Negative,0.6757994498448986,Negative
3272,1213,3,Negative,0.9425032689552446,Negative
2605,750,4,Positive,0.8934823200081277,Negative
4107,2916,4,Positive,0.7367800250165949,Negative
4523,1270,5,Positive,1.000770881493064,Negative
3891,2657,5,Positive,0.6272310472019511,Negative
2517,3421,3,Negative,0.7837917970668883,Negative
1717,1270,5,Positive,1.000770881493064,Negative
5780,1653,3,Negative,0.6612070244215629,Negative
4381,1968,4,Positive,0.7790592779381684,Negative
5046,2395,4,Positive,0.8174257167909846,Negative
5223,592,3,Negative,0.7369631668759163,Negative
1605,1258,4,Positive,0.7952877517259923,Negative
5634,589,4,Positive,1.557547702194516,Positive
1613,2599,5,Positive,0.782560687159407,Negative
4308,1214,4,Positive,1.0369600519597655,Negative
1737,2571,5,Positive,1.3171215321607201,Negative
5294,1517,4,Positive,0.7500009008761814,Negative
3815,1265,4,Positive,0.7689676953856969,Negative
1130,1242,5,Positive,0.7558796141636851,Negative
4344,3421,4,Positive,0.7837917970668883,Negative
4028,3418,3,Negative,0.6804154886967347,Negative
1447,380,3,Negative,0.6757994498448986,Negative
1943,2640,4,Positive,0.6850651777792033,Negative
3717,316,4,Positive,0.6735460260234964,Negative
3268,2762,3,Negative,1.0568489430244752,Negative
1285,3702,4,Positive,0.7196770465459005,Negative
5283,590,3,Negative,0.7090874758518075,Negative
5490,858,4,Positive,0.8700322704380661,Negative
1908,2763,2,Negative,0.6386093924953032,Negative
2307,527,5,Positive,1.4647199539378462,Negative
2114,2804,5,Positive,0.8170383571357404,Negative
5753,2716,3,Negative,0.9605440064134316,Negative
213,1,5,Positive,0.797129428256218,Negative
2232,736,3,Negative,0.6361457842196526,Negative
5406,3448,4,Positive,0.7019617927531026,Negative
2403,457,4,Positive,0.8388314355714099,Negative
4491,318,5,Positive,1.4788455182962748,Negative
6010,733,3,Negative,0.6934682129602485,Negative
2820,2100,3,Negative,0.7930865350776477,Negative
853,3256,5,Positive,0.6752505944411847,Negative
2172,223,4,Positive,0.7394709755194876,Negative
4219,1200,4,Positive,1.0397185357699934,Negative
5233,318,5,Positive,1.4788455182962748,Negative
5766,2324,4,Positive,0.7247471719846633,Negative
5732,1259,3,Negative,0.9036240376757124,Negative
752,1673,5,Positive,0.7245680202329169,Negative
2840,356,3,Negative,0.7533603285994034,Negative
1671,1278,2,Negative,0.7647614181290996,Negative
2994,2100,4,Positive,0.7930865350776477,Negative
5107,2916,2,Negative,0.7367800250165949,Negative
1847,3160,5,Positive,0.7487372741749573,Negative
1769,2959,4,Positive,0.7167074794567333,Negative
3792,2706,4,Positive,0.7761059954255105,Negative
3873,2028,4,Positive,1.5147498134208952,Positive
3413,3481,4,Positive,0.7163754449251024,Negative
3044,1374,4,Positive,0.7412304866850321,Negative
4053,1136,5,Positive,0.8039103350841971,Negative
2110,1073,3,Negative,0.7686037605220867,Negative
4828,357,3,Negative,0.722030005156488,Negative
1779,367,4,Positive,0.6272462944181566,Negative
4472,1617,3,Negative,1.1501549327185985,Negative
3733,3481,3,Negative,0.7163754449251024,Negative
3860,1214,4,Positive,1.0369600519597655,Negative
4124,1307,4,Positive,0.7807451876978218,Negative
3812,2455,4,Positive,0.6488692790456231,Negative
3263,1220,5,Positive,0.7557512425223988,Negative
4443,3175,4,Positive,0.6372979416421669,Negative
1194,1036,3,Negative,0.8715971551331755,Negative
6003,2194,4,Positive,0.7663785920851014,Negative
329,1258,4,Positive,0.7952877517259923,Negative
3725,296,5,Positive,1.245470971688344,Negative
3075,3408,4,Positive,0.722189163721184,Negative
4762,923,4,Positive,0.8870911939418186,Negative
5217,1200,4,Positive,1.0397185357699934,Negative
4717,3421,3,Negative,0.7837917970668883,Negative
3988,380,4,Positive,0.6757994498448986,Negative
5893,1259,3,Negative,0.9036240376757124,Negative
5490,589,4,Positive,1.557547702194516,Positive
1599,2115,3,Negative,0.8311635635234907,Negative
2616,2028,4,Positive,1.5147498134208952,Positive
3904,2291,4,Positive,0.7117655932949598,Negative
2627,2985,3,Negative,0.6905957246609433,Negative
855,2997,5,Positive,0.891210288010446,Negative
1239,2324,5,Positive,0.7247471719846633,Negative
4318,2000,4,Positive,0.7552804995661112,Negative
4552,3578,4,Positive,0.7833153959002629,Negative
1600,1721,4,Positive,0.685139091790052,Negative
2288,364,3,Negative,0.6779600206728058,Negative
6040,920,3,Negative,0.7594779924117548,Negative
2439,377,4,Positive,0.6730623901702136,Negative
5239,1240,5,Positive,1.047695884585529,Negative
3916,3361,4,Positive,0.75167456987449,Negative
5096,2858,5,Positive,1.4874872527632579,Negative
2321,1079,3,Negative,0.8201388177647483,Negative
4193,3255,4,Positive,0.6801956429317723,Negative
3054,2324,3,Negative,0.7247471719846633,Negative
5008,2395,4,Positive,0.8174257167909846,Negative
3887,32,3,Negative,0.7259833018734566,Negative
3292,2174,5,Positive,0.7485299395523525,Negative
285,357,3,Negative,0.722030005156488,Negative
5167,260,4,Positive,1.7249980565624505,Positive
3270,2918,5,Positive,0.8352349379314801,Negative
2367,380,5,Positive,0.6757994498448986,Negative
5372,2916,5,Positive,0.7367800250165949,Negative
4156,1196,4,Positive,1.7066354622055881,Positive
3768,920,4,Positive,0.7594779924117548,Negative
5990,1258,3,Negative,0.7952877517259923,Negative
4026,39,2,Negative,0.6918261954617296,Negative
1492,3418,4,Positive,0.6804154886967347,Negative
777,1196,4,Positive,1.7066354622055881,Positive
147,2657,1,Negative,0.6272310472019511,Negative
3079,2858,4,Positive,1.4874872527632579,Negative
3837,2997,4,Positive,0.891210288010446,Negative
4844,2628,4,Positive,0.7793204671930763,Negative
5722,1193,3,Negative,0.8716986536201137,Negative
3653,1270,5,Positive,1.000770881493064,Negative
3644,2324,5,Positive,0.7247471719846633,Negative
664,50,3,Negative,1.2137771261886643,Negative
449,367,2,Negative,0.6272462944181566,Negative
272,2762,5,Positive,1.0568489430244752,Negative
5533,1304,4,Positive,0.7651742301092791,Negative
1329,2100,3,Negative,0.7930865350776477,Negative
5277,1206,4,Positive,0.8084857823733286,Negative
5555,1394,3,Negative,0.8330838791780183,Negative
5808,110,4,Positive,1.3992706957157817,Negative
3278,39,3,Negative,0.6918261954617296,Negative
5689,3753,5,Positive,0.6251644360337029,Negative
3474,608,4,Positive,1.3521071369432025,Negative
3717,2716,3,Negative,0.9605440064134316,Negative
1903,1617,4,Positive,1.1501549327185985,Negative
658,1210,3,Negative,1.5412759160016571,Positive
3567,1097,4,Positive,0.8321871525849307,Negative
3285,1653,4,Positive,0.6612070244215629,Negative
3445,1968,3,Negative,0.7790592779381684,Negative
4167,2321,3,Negative,0.7012478212771996,Negative
3651,2000,2,Negative,0.7552804995661112,Negative
333,1517,5,Positive,0.7500009008761814,Negative
4799,1259,3,Negative,0.9036240376757124,Negative
1186,589,5,Positive,1.557547702194516,Positive
3159,2987,4,Positive,0.7156955663942347,Negative
1584,1220,3,Negative,0.7557512425223988,Negative
4861,919,5,Positive,0.795922407401794,Negative
3292,2959,4,Positive,0.7167074794567333,Negative
3216,3671,4,Positive,0.7492692600198845,Negative
3299,3160,5,Positive,0.7487372741749573,Negative
1426,1676,2,Negative,0.6471383752717504,Negative
4800,1222,5,Positive,0.7819545650607745,Negative
5473,1580,3,Negative,1.0975768594646886,Negative
2152,3623,3,Negative,0.6431509839097863,Negative
2010,2571,4,Positive,1.3171215321607201,Negative
1952,1270,3,Negative,1.000770881493064,Negative
2106,2628,2,Negative,0.7793204671930763,Negative
692,2321,5,Positive,0.7012478212771996,Negative
5536,1653,4,Positive,0.6612070244215629,Negative
2205,2174,3,Negative,0.7485299395523525,Negative
1926,2699,3,Negative,0.5948404231602327,Negative
1420,21,4,Positive,0.6716798162788526,Negative
610,1214,5,Positive,1.0369600519597655,Negative
5520,480,4,Positive,1.2333626903449095,Negative
10,2797,5,Positive,0.7491865935467631,Negative
328,2916,4,Positive,0.7367800250165949,Negative
5699,223,4,Positive,0.7394709755194876,Negative
326,1527,5,Positive,0.6026165753653019,Negative
1983,3793,4,Positive,0.6234684838328168,Negative
4228,1036,5,Positive,0.8715971551331755,Negative
1155,592,4,Positive,0.7369631668759163,Negative
4411,589,4,Positive,1.557547702194516,Positive
4700,2291,3,Negative,0.7117655932949598,Negative
2232,1396,5,Positive,0.615794051758915,Negative
390,3421,2,Negative,0.7837917970668883,Negative
1244,1213,5,Positive,0.9425032689552446,Negative
777,2194,3,Negative,0.7663785920851014,Negative
1347,2599,4,Positive,0.782560687159407,Negative
4328,50,5,Positive,1.2137771261886643,Negative
1193,1573,3,Negative,0.666000719882008,Negative
3617,1222,4,Positive,0.7819545650607745,Negative
876,110,4,Positive,1.3992706957157817,Negative
2865,1090,4,Positive,0.7726777024427511,Negative
1611,1221,5,Positive,0.9252097301849512,Negative
1113,923,4,Positive,0.8870911939418186,Negative
3453,912,4,Positive,0.8341378350380851,Negative
5543,1584,5,Positive,0.6208353113110076,Negative
681,2987,5,Positive,0.7156955663942347,Negative
4280,2028,5,Positive,1.5147498134208952,Positive
4063,1221,4,Positive,0.9252097301849512,Negative
1765,296,5,Positive,1.245470971688344,Negative
3113,2706,3,Negative,0.7761059954255105,Negative
984,1304,5,Positive,0.7651742301092791,Negative
1704,1196,5,Positive,1.7066354622055881,Positive
4090,1221,5,Positive,0.9252097301849512,Negative
2845,2797,5,Positive,0.7491865935467631,Negative
1262,1242,5,Positive,0.7558796141636851,Negative
1717,316,1,Negative,0.6735460260234964,Negative
4021,2987,5,Positive,0.7156955663942347,Negative
3961,2628,2,Negative,0.7793204671930763,Negative
4161,1356,2,Negative,0.7424027828070539,Negative
4437,1198,4,Positive,1.6311593158734736,Positive
3610,1213,3,Negative,0.9425032689552446,Negative
2598,1036,4,Positive,0.8715971551331755,Negative
4571,3418,3,Negative,0.6804154886967347,Negative
3497,3081,5,Positive,0.6202053806060728,Negative
5183,588,4,Positive,0.659922548133115,Negative
1916,1089,5,Positive,0.9442886694863917,Negative
2010,2455,3,Negative,0.6488692790456231,Negative
4867,2791,4,Positive,0.8531150576405839,Negative
424,912,4,Positive,0.8341378350380851,Negative
2575,1387,5,Positive,0.8115143138577771,Negative
839,1968,5,Positive,0.7790592779381684,Negative
520,1393,4,Positive,0.7588983311526017,Negative
646,1610,4,Positive,0.8399020700945078,Negative
3956,3578,5,Positive,0.7833153959002629,Negative
5886,541,5,Positive,1.0420365183285198,Negative
3475,1784,4,Positive,0.6837963703170322,Negative
5760,1580,4,Positive,1.0975768594646886,Negative
1794,1094,1,Negative,0.7379995692493264,Negative
4370,1097,5,Positive,0.8321871525849307,Negative
5427,50,5,Positive,1.2137771261886643,Negative
24,1265,4,Positive,0.7689676953856969,Negative
5788,2000,4,Positive,0.7552804995661112,Negative
1089,47,4,Positive,0.7192432729133096,Negative
3726,1641,5,Positive,0.7075312356739948,Negative
5090,2918,2,Negative,0.8352349379314801,Negative
40,919,5,Positive,0.795922407401794,Negative
4658,32,5,Positive,0.7259833018734566,Negative
2897,1617,5,Positive,1.1501549327185985,Negative
5061,1580,4,Positive,1.0975768594646886,Negative
1041,480,2,Negative,1.2333626903449095,Negative
49,595,5,Positive,0.650629461826021,Negative
5116,1265,5,Positive,0.7689676953856969,Negative
4506,1198,5,Positive,1.6311593158734736,Positive
850,1210,2,Negative,1.5412759160016571,Positive
2549,733,4,Positive,0.6934682129602485,Negative
2069,2797,3,Negative,0.7491865935467631,Negative
877,593,5,Positive,1.4914026002189882,Negative
4472,1544,4,Positive,0.5867380775069707,Negative
1733,3114,5,Positive,0.9448239812393007,Negative
5765,2291,4,Positive,0.7117655932949598,Negative
3002,2321,4,Positive,0.7012478212771996,Negative
1543,50,3,Negative,1.2137771261886643,Negative
4009,1090,5,Positive,0.7726777024427511,Negative
1132,1198,5,Positive,1.6311593158734736,Positive
3311,1391,2,Negative,0.6167311804568458,Negative
3992,733,4,Positive,0.6934682129602485,Negative
1146,377,3,Negative,0.6730623901702136,Negative
3622,2997,4,Positive,0.891210288010446,Negative
1336,608,4,Positive,1.3521071369432025,Negative
1982,457,4,Positive,0.8388314355714099,Negative
735,1219,5,Positive,0.8216946599989859,Negative
2153,3527,3,Negative,0.6681293069407824,Negative
2303,858,5,Positive,0.8700322704380661,Negative
5605,1732,3,Negative,0.6839052826090569,Negative
5528,3081,4,Positive,0.6202053806060728,Negative
1560,3176,2,Negative,0.6562777031096363,Negative
2041,1356,5,Positive,0.7424027828070539,Negative
3053,2395,5,Positive,0.8174257167909846,Negative
1211,1732,5,Positive,0.6839052826090569,Negative
4704,457,5,Positive,0.8388314355714099,Negative
3789,3081,4,Positive,0.6202053806060728,Negative
4794,1270,4,Positive,1.000770881493064,Negative
26,593,3,Negative,1.4914026002189882,Negative
960,364,5,Positive,0.6779600206728058,Negative
876,3527,4,Positive,0.6681293069407824,Negative
3327,3255,3,Negative,0.6801956429317723,Negative
5323,1240,5,Positive,1.047695884585529,Negative
3913,223,5,Positive,0.7394709755194876,Negative
3125,1270,4,Positive,1.000770881493064,Negative
3160,1097,4,Positive,0.8321871525849307,Negative
5428,1573,4,Positive,0.666000719882008,Negative
3757,1954,5,Positive,0.7414728266666365,Negative
1374,924,5,Positive,0.8235469588944729,Negative
1097,1517,5,Positive,0.7500009008761814,Negative
980,1196,4,Positive,1.7066354622055881,Positive
2685,1198,5,Positive,1.6311593158734736,Positive
4362,2000,2,Negative,0.7552804995661112,Negative
3768,3471,4,Positive,0.8141356749861997,Negative
5554,1097,3,Negative,0.8321871525849307,Negative
1861,1259,4,Positive,0.9036240376757124,Negative
797,1721,4,Positive,0.685139091790052,Negative
736,3527,4,Positive,0.6681293069407824,Negative
4931,3175,5,Positive,0.6372979416421669,Negative
1747,1784,1,Negative,0.6837963703170322,Negative
1151,357,4,Positive,0.722030005156488,Negative
1306,1356,5,Positive,0.7424027828070539,Negative
4265,349,5,Positive,0.6730075958151168,Negative
3755,1221,5,Positive,0.9252097301849512,Negative
3746,39,2,Negative,0.6918261954617296,Negative
9,1210,4,Positive,1.5412759160016571,Positive
6037,1307,4,Positive,0.7807451876978218,Negative
2846,750,4,Positive,0.8934823200081277,Negative
3539,367,4,Positive,0.6272462944181566,Negative
1059,2683,3,Negative,0.7068357390556087,Negative
2478,589,3,Negative,1.557547702194516,Positive
372,733,5,Positive,0.6934682129602485,Negative
4884,3418,3,Negative,0.6804154886967347,Negative
3641,1210,3,Negative,1.5412759160016571,Positive
5689,457,5,Positive,0.8388314355714099,Negative
2167,1097,2,Negative,0.8321871525849307,Negative
3768,2985,3,Negative,0.6905957246609433,Negative
1761,2100,2,Negative,0.7930865350776477,Negative
5376,3671,4,Positive,0.7492692600198845,Negative
96,590,3,Negative,0.7090874758518075,Negative
1306,1608,4,Positive,0.6273136699769325,Negative
4725,1370,3,Negative,0.6719944798273109,Negative
2896,380,4,Positive,0.6757994498448986,Negative
461,1784,4,Positive,0.6837963703170322,Negative
5762,2396,4,Positive,0.9715660518102279,Negative
1321,1358,4,Positive,0.7586576560351332,Negative
4319,1127,3,Negative,0.7036755025710337,Negative
1087,367,4,Positive,0.6272462944181566,Negative
701,1617,5,Positive,1.1501549327185985,Negative
2878,1136,5,Positive,0.8039103350841971,Negative
2472,150,4,Positive,0.7985091786316526,Negative
4823,1073,4,Positive,0.7686037605220867,Negative
452,1544,5,Positive,0.5867380775069707,Negative
1233,1240,5,Positive,1.047695884585529,Negative
2374,3753,5,Positive,0.6251644360337029,Negative
2909,480,5,Positive,1.2333626903449095,Negative
4736,2710,4,Positive,0.6968614002357212,Negative
4820,3751,3,Negative,0.6907012641245154,Negative
1622,2028,3,Negative,1.5147498134208952,Positive
4951,2011,3,Negative,0.6479576672829945,Negative
2825,1208,5,Positive,0.8143403927910718,Negative
5366,1197,4,Positive,0.9336602309732058,Negative
4535,3256,4,Positive,0.6752505944411847,Negative
4605,34,4,Positive,0.7627294238242215,Negative
4297,110,4,Positive,1.3992706957157817,Negative
922,2763,4,Positive,0.6386093924953032,Negative
3450,2302,5,Positive,0.667356552143896,Negative
1680,1,4,Positive,0.797129428256218,Negative
4085,1394,4,Positive,0.8330838791780183,Negative
4394,1961,4,Positive,0.6985337119554593,Negative
4066,318,5,Positive,1.4788455182962748,Negative
2041,2100,3,Negative,0.7930865350776477,Negative
1265,3408,3,Negative,0.722189163721184,Negative
1709,367,2,Negative,0.6272462944181566,Negative
4235,47,4,Positive,0.7192432729133096,Negative
3358,1704,5,Positive,0.827660206300003,Negative
949,589,5,Positive,1.557547702194516,Positive
5169,2396,1,Negative,0.9715660518102279,Negative
5747,1294,4,Positive,0.7522507691262699,Negative
2051,296,5,Positive,1.245470971688344,Negative
2167,1544,5,Positive,0.5867380775069707,Negative
2256,3361,5,Positive,0.75167456987449,Negative
5626,589,4,Positive,1.557547702194516,Positive
3170,1374,4,Positive,0.7412304866850321,Negative
1014,1252,5,Positive,0.8590014976846501,Negative
2820,1573,2,Negative,0.666000719882008,Negative
5785,1127,3,Negative,0.7036755025710337,Negative
5333,1544,3,Negative,0.5867380775069707,Negative
2215,590,3,Negative,0.7090874758518075,Negative
2781,2987,4,Positive,0.7156955663942347,Negative
1291,2916,4,Positive,0.7367800250165949,Negative
996,1208,5,Positive,0.8143403927910718,Negative
2405,969,4,Positive,0.8240730874929197,Negative
1119,920,4,Positive,0.7594779924117548,Negative
4441,1393,5,Positive,0.7588983311526017,Negative
4167,924,5,Positive,0.8235469588944729,Negative
